Id,IsDeleted,Name,ParentId,Type,RecordTypeId,Status,StartDate,EndDate,ExpectedRevenue,BudgetedCost,ActualCost,ExpectedResponse,NumberSent,IsActive,CampaignImageId,NumberOfLeads,NumberOfConvertedLeads,NumberOfContacts,NumberOfResponses,NumberOfOpportunities,NumberOfWonOpportunities,AmountAllOpportunities,AmountWonOpportunities,HierarchyNumberOfLeads,HierarchyNumberOfConvertedLeads,HierarchyNumberOfContacts,HierarchyNumberOfResponses,HierarchyNumberOfOpportunities,HierarchyNumberOfWonOpportunities,HierarchyAmountAllOpportunities,HierarchyAmountWonOpportunities,HierarchyNumberSent,HierarchyExpectedRevenue,HierarchyBudgetedCost,HierarchyActualCost,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,CampaignMemberRecordTypeId,GW_Volunteers__Number_of_Volunteers__c,GW_Volunteers__Volunteer_Completed_Hours__c,GW_Volunteers__Volunteer_Jobs__c,GW_Volunteers__Volunteer_Shifts__c,GW_Volunteers__Volunteers_Still_Needed__c,GW_Volunteers__Volunteer_Website_Time_Zone__c,Workshop_Staff_Members__c,Workshop_Type__c,Workshop_Sponsor__c,Program_Location__c,stayclassy__Classy_Campaign_Type__c,stayclassy__Commitment__c,stayclassy__Event_Image_URL__c,stayclassy__Fundraiser_Alias__c,stayclassy__address1__c,stayclassy__address2__c,stayclassy__city__c,stayclassy__country__c,stayclassy__sc_event_id__c,stayclassy__sf_contact_id__c,stayclassy__sf_designation_id__c,stayclassy__state__c,stayclassy__venue_name__c,stayclassy__zip__c,EventbriteSync__EventbriteId__c,Event_Capacity__c,stayclassy__Classy_API_Request__c,stayclassy__Classy_Designation_Id__c,stayclassy__Classy_External_ID__c,stayclassy__Classy_Fundraising_Team__c,stayclassy__Classy_Member_ID__c,stayclassy__Classy_Organization_ID__c,stayclassy__Classy_Parent_Campaign_ID__c,stayclassy__Classy_Parent_Campaign__c,stayclassy__Classy_Team_ID__c,stayclassy__Currency_Code__c,stayclassy__End_Date__c,stayclassy__Normalized_Goal_Amount__c,stayclassy__Start_Date__c,stayclassy__Team_Role__c,stayclassy__Team__c,stayclassy__Timezone_Identifier__c,stayclassy__Allocated_Fund__c,stayclassy__Deferred_Transaction_Amount__c,stayclassy__Raw_Currency_Code__c,stayclassy__Raw_Goal_Amount__c,Date_Email_Sent__c,Number_Quality_Survey_Ratings__c,Quality_Survey_Rating_Total__c,Workshop_Length_In_Days__c,Number_of_Registrants__c,EO_Email_Campaign__c,Recommendation_Rating_Total__c,Number_Recommendation_Ratings__c,Account_Name__c,stayclassy__Classy_Mode_Checked_By_Default__c,stayclassy__Classy_Mode_Enabled__c,stayclassy__Effective_Fixed_FOT_Percent__c,stayclassy__Fixed_FOT_Percent__c
7010z000001D9xwAAC,0,Career Transition Workshop Ft. Benning Jul-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,7/9/2014 0:00,7/9/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Britni Dobbins;Don Bagnasco;Marcus Shumpert;Shane Foster,Career Transition Workshop,USO,"Ft. Benning, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9xxAAC,0,Career Transition Workshop Ft. Belvoir Jul-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,7/1/2014 0:00,7/1/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Mallory Needleman;Marcus Shumpert;Nathan Henderson,Career Transition Workshop,USO,"Ft. Belvoir, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9xyAAC,0,Career Transition Workshop Norfolk / Hampton Roads / VA Beach Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/26/2014 0:00,6/26/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Chandler Barr;Don Bagnasco;Johnathan Severs,Career Transition Workshop,USO,"Norfolk / Hampton Roads / VA Beach, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9xzAAC,0,Career Transition Workshop Ft. Drum Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/24/2014 0:00,6/24/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Jason Dodge;Jason Dozier,Career Transition Workshop,USO,"Ft. Drum, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y0AAC,0,Career Transition Workshop Ft. Eustis Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/23/2014 0:00,6/23/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Chandler Barr;Don Bagnasco;Johnathan Severs,Career Transition Workshop,USO,"Ft. Eustis, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y1AAC,0,Career Transition Workshop Washington Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/23/2014 0:00,6/23/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Elizabeth Reyes;Marcus Shumpert;Spencer Milo,Career Transition Workshop,WWE,"Washington, DC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y2AAC,0,Career Transition Workshop Kaneohe Bay Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/19/2014 0:00,6/19/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Anthony DelSignore;Kelsey Anderson;Mallory Needleman,Career Transition Workshop,USO,"Kaneohe Bay, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y3AAC,0,Career Transition Workshop Ft. Polk Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/17/2014 0:00,6/17/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Aaron Herrera;Kwami Koto;Nathan Henderson,Career Transition Workshop,USO,"Ft. Polk, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y4AAC,0,Career Transition Workshop Schofield Barracks Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/16/2014 0:00,6/16/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Anthony DelSignore;Kelsey Anderson;Mallory Needleman,Career Transition Workshop,USO,"Schofield Barracks, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y5AAC,0,Career Transition Workshop Ft. Stewart Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/10/2014 0:00,6/10/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Don Bagnasco;James Turner;Marcus Shumpert,Career Transition Workshop,USO,"Ft. Stewart, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y6AAC,0,Career Transition Workshop Camp Lejeune Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/3/2014 0:00,6/3/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Chandler Barr;Johnathan Severs;Spencer Milo,Career Transition Workshop,USO,"Camp Lejeune, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y7AAC,0,Career Transition Workshop Seattle Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/3/2014 0:00,6/3/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Jessie Sanchez;Matthew Korth;Ted Schwinn,Career Transition Workshop,USO,"Seattle, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y8AAC,0,Career Transition Workshop Ft. Belvoir Jun-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,6/3/2014 0:00,6/3/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Gregory Bradshaw;Marcus Shumpert;Shana Mays,Career Transition Workshop,USO,"Ft. Belvoir, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9y9AAC,0,Career Transition Workshop Colorado Springs May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/28/2014 0:00,5/28/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Elizabeth Reyes;Nathan Henderson;Spencer Milo,Career Transition Workshop,USO,"Colorado Springs, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yAAAS,0,Career Transition Workshop Ft. Campbell May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/20/2014 0:00,5/20/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Jason Dodge;Marcus Shumpert;Shana Mays,Career Transition Workshop,USO,"Ft. Campbell, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yBAAS,0,Career Transition Workshop 29 Palms May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/20/2014 0:00,5/20/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Anthony DelSignore;Mallory Needleman;Matthew Ferrara,Career Transition Workshop,USO,"29 Palms, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yCAAS,0,Career Transition Workshop San Antonio May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/20/2014 0:00,5/20/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Kwami Koto;Nathan Henderson;Spencer Milo,Career Transition Workshop,HHUSA,"San Antonio, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yDAAS,0,Career Transition Workshop Marine Barracks May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/15/2014 0:00,5/15/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Don Bagnasco;Jason Dodge;Jason Dozier,Career Transition Workshop,USO,"Marine Barracks, Washington, DC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yEAAS,0,Career Transition Workshop San Diego May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/13/2014 0:00,5/13/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Anthony DelSignore;Kelsey Anderson;Mallory Needleman;Matthew Ferrara,Career Transition Workshop,USO,"San Diego, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yFAAS,0,Career Transition Workshop Ft. Riley May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/13/2014 0:00,5/13/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Nathan Henderson;Spencer Milo,Career Transition Workshop,USO,"Ft. Riley, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yGAAS,0,Career Transition Workshop Ft. Belvoir May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/13/2014 0:00,5/13/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Don Bagnasco;Jason Dodge;Jason Dozier,Career Transition Workshop,USO,"Ft. Belvoir, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yHAAS,0,Career Transition Workshop Ft. Bliss May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/6/2014 0:00,5/6/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Aaron Herrera;Kwami Koto;Spencer Milo,Career Transition Workshop,USO,"Ft. Bliss, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yIAAS,0,Career Transition Workshop Camp Pendleton May-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,5/6/2014 0:00,5/6/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Elizabeth Reyes;Mallory Needleman;Matthew Ferrara,Career Transition Workshop,USO,"Camp Pendleton, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yJAAS,0,Career Transition Workshop Ft. Hood Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/29/2014 0:00,4/29/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Aaron Herrera;Gregory Bradshaw,Career Transition Workshop,USO,"Ft. Hood, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yKAAS,0,Career Transition Workshop Ft. Leonardwood Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/29/2014 0:00,4/29/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Elizabeth Reyes;Nathan Henderson;Ted Schwinn,Career Transition Workshop,USO,"Ft. Leonardwood, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yLAAS,0,Career Transition Workshop San Diego Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/26/2014 0:00,4/26/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Anthony DelSignore;Mallory Needleman;Matthew Ferrara,Career Transition Workshop,USO,"San Diego, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yMAAS,0,Career Transition Workshop Ft. Richardson Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/23/2014 0:00,4/23/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Jessie Sanchez;Matthew Ferrara;Ted Schwinn,Career Transition Workshop,USO,"Ft. Richardson, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yNAAS,0,Career Transition Workshop Norfolk / Hampton Roads / VA Beach Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/15/2014 0:00,4/15/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Marcus Shumpert;Shana Mays,Career Transition Workshop,USO,"Norfolk / Hampton Roads / VA Beach, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yOAAS,0,Career Transition Workshop Ft. Benning Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/15/2014 0:00,4/15/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Don Bagnasco;Jason Dodge,Career Transition Workshop,USO,"Ft. Benning, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yPAAS,0,Career Transition Workshop Joint Base Lewis McChord Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/15/2014 0:00,4/15/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Jessie Sanchez;Ted Schwinn,Career Transition Workshop,USO,"Joint Base Lewis McChord, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yQAAS,0,Career Transition Workshop Ft. Bragg Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/8/2014 0:00,4/8/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Don Bagnasco;Marcus Shumpert;Shari Khoshaba,Career Transition Workshop,USO,"Ft. Bragg, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yRAAS,0,Career Transition Workshop Ft. Belvoir Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/1/2014 0:00,4/1/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Aaron Herrera;Don Bagnasco;Shari Khoshaba,Career Transition Workshop,USO,"Ft. Belvoir, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9ySAAS,0,Career Transition Workshop Camp Pendleton Apr-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,4/1/2014 0:00,4/1/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Anthony DelSignore;Kelly Fogler;Matthew Ferrara,Career Transition Workshop,USO,"Camp Pendleton, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yTAAS,0,Career Transition Workshop Kaneohe Bay Mar-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,3/27/2014 0:00,3/27/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Jessie Sanchez;Kelly Fogler;Matthew Ferrara,Career Transition Workshop,USO,"Kaneohe Bay, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yUAAS,0,Career Transition Workshop Balboa Mar-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,3/25/2014 0:00,3/25/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Anthony DelSignore;Mallory Needleman;Ted Schwinn,Career Transition Workshop,USO,"Balboa, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yVAAS,0,Career Transition Workshop Schofield Barracks Mar-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,3/24/2014 0:00,3/24/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Jessie Sanchez;Kelly Fogler;Matthew Ferrara,Career Transition Workshop,USO,"Schofield Barracks, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D9yWAAS,0,Career Transition Workshop Ft. Drum Mar-2014,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,3/18/2014 0:00,3/18/2014 0:00,,,,0,0,0,000000000000000AAA,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,,,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:04,00538000004gsNsAAI,12/11/2018 19:18,,,0,0,0,0,0,,Don Bagnasco;Jason Dodge,Career Transition Workshop,USO,"Ft. Drum, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
